clasificacion,texto
Verdadero,Fernández: “Las sociedades más igualitarias son las sociedades que menos crimen tienen”
Falso,Macri: “Lanzamos el plan de infraestructura más importante de los últimos 65 años”
Falso,"Macri: “[A los gobernadores] pasamos de darle el 40% de los impuestos nacionales, a darles el 50%”"
Verdadero,Del Caño: “El fiscal Delgado informó que el 65% de las causas que están a su cargo son para perseguir a pibes o pibas por consumo de drogas”
Verdadero,Macri: “La revolución de los aviones ha generado que más de medio millón de personas viajaran por primera vez” 
Verdadero,"Del Caño: “En el gobierno anterior se vetó la ley de glaciares (…) Este gobierno, apenas asumió, le quitó las retenciones a las mineras”"
Falso,Una desinformación que vuelve: es falso que Kicillof cobraba un sobresueldo por estar en el directorio de YPF
Falso,Macri: “2 millones y medio de personas recibieron agua y cloacas”
Falso,"No, el Frente de Todos no tiene en su lista de candidatos a “La Cheta”, procesada como líder de una banda criminal"
Falso,Macri: “Nosotros gobernamos 12 años la Ciudad de Buenos Aires y hace años que no se inunda”
Verdadero,Macri: “Cuando Alberto Fernández fue jefe de Gabinete llegamos a importar 20 mil kilos de efedrina por año”
Verdadero,Espert: “Casi un tercio de la población argentina en los últimos 30 años ha estado bajo la línea de pobreza”
Falso,Fernández: “El presupuesto de Seguridad en relación al 2015 cayó en términos reales un 38%”
Verdadero,Macri: “Estamos batiendo récords de incautación de droga”
Falso,"Macri: “Creamos más de un millón de puestos de trabajo, pero muchos informales”"
Falso,Fernández: “El año pasado hubo 3.262 personas asesinadas”
Verdadero,Gómez Centurión: “[Hay] una candidata a vicepresidente con 8 procesamientos”
Verdadero,Del Caño: “[Macri] vetó las leyes (…) que prohibían los despidos y limitaban las tarifas”
Falso,Lavagna: “Hay 3 millones 200 mil viviendas faltantes”
Verdadero,Macri: “El 2014 fue el año récord de muertes por la policía”
Verdadero,Alberto Fernández: “El consumo de droga y marihuana ha aumentado en estos años”
Verdadero,Del Caño: “Macri nos deja más de 2 millones de desocupados”
Falso,Fernández: “La Argentina tiene hoy la tasa de desempleo más alta de los últimos 13 años”
Verdadero,"Fernández: “Los chicos de 14 años, 1 de cada 2 fue atrapado por la pobreza”"
Verdadero,Macri: “Desaparecieron prácticamente los secuestros”
Verdadero,Fernández: “La capacidad instalada [en la industria manufacturera] hoy está usada solo en un 60%”
Falso,Macri: “Bajamos 30% los homicidios”
Verdadero,Lavagna: “[La economía] lleva 8 años estancada”
Verdadero,Fernández: “La Argentina es un país que consume el 70% de lo que produce”
Falso,Gómez Centurión: “Entre los años 2003 y 2017 se perdieron 270 mil chicos de matrícula”
Verdadero,"Fernández: “Los intereses de la deuda, los servicios de la deuda, aumentaron en su tiempo [de Macri] un 70%”"
Verdadero,Macri: “La pobreza promedio de los últimos 30 años ha sido el 36%”
Verdadero,Del Caño: “Sabemos que hoy las mujeres están sometidas (…) a cargar con el trabajo doméstico no remunerado”
Verdadero,Espert: “[Hay] 5 millones de trabajadores trabajando en negro”
Falso,Es falso que se compraron 26 aviones hidrantes durante el gobierno de Cristina Fernández de Kirchner
Falso,Macri: “80 años con una inflación promedio superior al 60%”
Falso,"Macri: “En Lengua, mejoramos en todas las provincias”"
Falso,Fernández: “El presupuesto en Ciencia y Técnica cayó un 43%”
Falso,Macri: “Hemos achicado el déficit fiscal al 20%”
Falso,Fernández: “Si a usted le preocupa la igualdad de género ocúpese de que el presupuesto se ejecute adecuadamente porque hasta acá solo ejecutaron el 10% de ese presupuesto”
Verdadero,Lavagna: “Desde el 2005 hasta ahora ha disminuido el número de empresas exportadoras”
Falso,Fernández: “Los abuelos no tienen celulares”
Falso,Lavagna: “No es cierto que las exportaciones estén subiendo”
Falso,"Fernández: “Pasaron siete semestres, Presidente. No entró un centavo a la Argentina de inversiones de esas potencias”"
Falso,"Macri: “Es uno de los cinco presupuestos que más creció en nuestro gobierno, Ciencia y Tecnología”"
Verdadero,Macri: “Pusimos robótica y programación desde jardín de infantes”
Verdadero,Gómez Centurión: “Durante décadas la Argentina fue uno de los países de América Latina que menos invirtió en su sistema de defensa”
Falso,"Espert: “De los últimos 20 años sólo durante 3 el gobierno estuvo pagando la deuda regularmente, 17 de esos 20 estuvimos en default”"
Verdadero,Fernández: “El presupuesto educativo desde el 2015 a hoy cayó un 40%”
Falso,Macri: “[Logramos un récord] de detención de narcotraficantes”
Falso,Del Caño: “Macri llegó prometiendo ‘Pobreza Cero’ y se va con 4 millones de personas más que han caído debajo de la pobreza”
Falso,Lavagna: “El hambre abarca a más del 50% de los chicos y jóvenes menores de 17 años”
Verdadero,Fernández: “El presupuesto [de salud] en su gestión [de Macri] cayó un 23%”
Verdadero,Lavagna: “[La Argentina] lleva 8 años de estancamiento absoluto”
Verdadero,"Fernández: “Las mujeres jóvenes, hoy en día, duplican en términos de desempleo al desempleo general del país”"
Verdadero,"Macri, sobre el narcotráfico: “[Logramos] récord en incautaciones”"
Falso,"Macri: “En nuestro gobierno la deuda creció el 26% del PBI, en el gobierno kirchnerista creció el 38% del PBI”"
Falso,"Fernández: “Cuando [Macri] llegó al gobierno la deuda externa era el 38% del producto, hoy es el 100%”"
Falso,"Del Caño, sobre la gestión de Cambiemos: “Se fugaron casi un PBI”"
Falso,Goméz Centurión: “Hay casi 4 millones de jóvenes entre 19 y 25 años que cobran plan por no trabajar”
Verdadero,"Gabriel Solano: “El 50% de los trabajadores de la Ciudad de Buenos Aires, privados o públicos, ganan menos de $25 mil”"
Falso,Rodríguez Larreta: “Construimos una escuela por mes”
Verdadero,Lammens: “Por primera vez en 15 años las obras [del subte] están paradas”
Verdadero,Larreta: “Tenemos la mortalidad infantil más baja de la historia”
Falso,"Lammens: “En Educación pasamos del 25% del total de presupuesto al 17%, 8 puntos. En Salud pasó algo similar, de 19% a 14%”"
Falso,"Larreta, sobre el gasto en Educación y Salud: “Todos los años viene aumentando en términos reales”"
Falso,Lammens: “Los resultados de estos 4 años no fueron buenos: el delito estuvo en alza”
Falso,"Tombolini: “El 41,5% de los chicos de entre 5 y 17 años tienen obesidad”"
Verdadero,"Horacio Rodríguez Larreta: “Desde que lanzamos el Plan Integral de Seguridad Pública, todos los delitos bajaron”"
Falso,Lammens: “Ha bajado considerablemente la cantidad de camas”
Verdadero,Gabriel Solano: “En 26 meses la Policía de la Ciudad asesinó a 43 personas”
Falso,Maximiliano Ferraro: “Construimos 54 nuevas escuelas”
Verdadero,"Kicillof: “Los delitos vinculados a drogas subieron un 33,1% [en la Provincia]”"
Verdadero,Mariano Recalde: “No construyeron un hospital en 12 años y ahora hay 500 camas menos”
Falso,Alberto Fernández: “Hoy la deuda representa el 100% del PBI. En 2015 representaba el 38%”
Falso,Pichetto: “400 mil [venezolanos] ingresaron en el último año (…) y están todos trabajando”
Verdadero,"Macri, sobre la carne vacuna: “En estos años logramos triplicar la exportación”"
Falso,Una desinformación que vuelve: es falso que el tren Belgrano Cargas descarriló debido a un sabotaje de los Moyano
Falso,"No, Alberto Fernández no dijo sobre el triunfo de Cambiemos en Mendoza: “Al final son todos unos chilenos de mierda”"
Falso,Es falso que Patricia Bullrich dijo: “Por fin la policía tiene derecho a matar”
Falso,"No, esta foto con un cartel de Madres de Plaza de Mayo en donde denuncian “9.000 desaparecidos” durante la dictadura no es real"
Falso,Son falsos los afiches de campaña de Martiniano Molina apoyando a la fórmula Fernández-Fernández
Falso,Es falso el ticket del Banco del Chubut que afirma: “No se puede expender salarios estatales”
Verdadero,Marco Lavagna sobre las jubilaciones: “[Hubo una] caída de 10% del haber mínimo en el promedio anual”
Falso,"No, la imagen de una mujer defecando en la vía pública no es de Barrios de Pie, sino de Venezuela y fue tomada durante una protesta"
Falso,Es falso que un ex combatiente de Malvinas ahora es un indigente que vive en Chaco
Falso,Es falsa la foto en la que Mauricio Macri está con Jorge Videla
Falso,Es falso que Marcelo Tinelli no hizo las obras prometidas en el Hospital Garrahan
Falso,"No, no es cierto que actualmente en Bolivia sellan pasaportes argentinos con esta leyenda: “Turista. Prohibido trabajar y estudiar”"
Verdadero,"Bullrich: “Redujimos un 81,8% los secuestros extorsivos”"
Falso,"Alberto Fernández: “El acuerdo con el Fondo está absolutamente incumplido. No se cumplieron los objetivos inflacionarios, de crecimiento ni los fiscales”"
Falso,Una desinformación que vuelve: es falso que Grabois es hijo de una ex presidenta del PAMI acusada de corrupción
Falso,"No, Tinelli no dijo: “Soy orgullosamente kirchnerista”"
Falso,"No, esta cita no es del libro Sinceramente de Cristina Fernández de Kirchner"
Falso,"No, esta imagen no muestra cómo quedó Buenos Aires tras una protesta contra Macri"
Verdadero,Stanley: “El gasto social en la Nación es más del 75% del presupuesto”
Verdadero,Massa: “US$ 60 mil millones se fueron de la Argentina desde que Macri es Presidente”
Falso,"Es falso que Macri se ubica entre los tres presidentes más corruptos del mundo, según Estados Unidos"
Falso,"No, el video de Alberto Fernández peleándose en un shopping no fue filmado en España ni es actual"
Verdadero,Pino Solanas: “El decreto para importar basura de Macri […] elimina el requisito de inocuidad y peligrosidad de origen”
Falso,"No, no es real este video de Martha Argerich tocando la marcha peronista"
Falso,Es falso el tuit que relaciona el voto a Cambiemos con las provincias con menos empleo público
Falso,"Pichetto: “El 65% del total del presupuesto está comprendido ahí: en planes, piqueteros, cooperativas de la pobreza, cartoneros, multinacionales del cartón”"
Verdadero,Sandleris: “Esta medida afecta solamente al 2% de las personas que compran dólares”
Verdadero,"Alberto Fernández: “Dujovne, apenas llegó, sacó la única norma que restringía el juego de los capitales golondrina”"
Falso,Es falsa la imagen de Victoria Donda consumiendo cocaína
Falso,"Espert: “Durante el kirchnerismo ingresaron 1,5 millones de personas [al Estado] sólo para militar políticamente”"
Falso,"No, en España no se suicidan dos mil hombres al año por falsas denuncias de sus ex mujeres"
Falso,"No, en esta foto no está Pablo Escobar con Néstor Kirchner y Cristina Fernández"
Falso,"No, estas fotos de una selva con lluvia no son del Amazonas"
Verdadero,Es verdadero que Evo Morales contrató un avión SuperTanker para combatir los incendios en Bolivia
Falso,Bullrich: “Durante nuestro gobierno logramos bajar un 30% los homicidios”
Falso,Es falso que un doctor de Oxford dijo que “Macri posee un trastorno mental muy grave”
Falso,"No, Mirtha Legrand no compartió una mesa junto a Videla, Agosti y Massera"
Falso,"No, el atún desmenuzado no contiene cartón"
Falso,Vidal: “[Cuando asumí] ni siquiera se sabía cuántas escuelas ni alumnos había en la Provincia”
Verdadero,"Alberto Fernández: “No hay registro de condena por abortos, hay muy poquitos”"
Verdadero,Del Caño: “Votaron una ley para permitir (…) que las empresas puedan poner dinero en las campañas electorales”
Verdadero,Lacunza: “Hace 8 años que no crecemos de manera sostenida”
Verdadero,Es verdadera la tapa del diario español ABC que tituló: “El giro de Argentina al kirchnerismo hunde su divisa”
Falso,"No, Majul no dijo: “Alberto tiene algo de Nelson Mandela”"
Falso,Es falso que Sarlo dijo en Twitter que Macri es el “peor presidente de la Argentina moderna”
Falso,Kicillof: “Este es un gobierno que ha cerrado 250 escuelas en la Provincia de Buenos Aires”
Verdadero,Larreta: “Tanto en la Ciudad como en la Provincia llegamos a la tasa de mortalidad infantil más baja de la historia”
Falso,"No, esta foto no es del acto de campaña de CFK en San Juan en julio pasado"
Verdadero,"Macri: “¡Récord histórico! El mes pasado viajaron en avión por el país más de 1,5 millones de pasajeros”"
